row,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,subject_id,condition,correct,target_present,center
3256,2605,NULL,76,visual-search-circle,41,177846,5d126c9f1716480017019bb9,0,,true,oddball
3257,2764,NULL,65,visual-search-circle,42,181951,5d126c9f1716480017019bb9,0,,false,oddball
3258,2556,NULL,65,visual-search-circle,43,185846,5d126c9f1716480017019bb9,0,,false,oddball
3259,2917,NULL,65,visual-search-circle,44,190101,5d126c9f1716480017019bb9,0,,false,oddball
3260,2933,NULL,65,visual-search-circle,45,194373,5d126c9f1716480017019bb9,0,,false,oddball
3261,1812,NULL,76,visual-search-circle,46,197525,5d126c9f1716480017019bb9,0,,true,oddball
3262,2125,NULL,65,visual-search-circle,47,200989,5d126c9f1716480017019bb9,0,,false,oddball
3263,876,NULL,76,visual-search-circle,48,203205,5d126c9f1716480017019bb9,0,,true,oddball
3264,2005,NULL,65,visual-search-circle,49,206549,5d126c9f1716480017019bb9,0,,false,oddball
3265,4030,NULL,65,visual-search-circle,50,211917,5d126c9f1716480017019bb9,0,,false,oddball
3266,3094,NULL,65,visual-search-circle,51,216349,5d126c9f1716480017019bb9,0,1,true,oddball
3267,3123,NULL,76,visual-search-circle,52,220813,5d126c9f1716480017019bb9,0,,true,oddball
3268,2703,NULL,65,visual-search-circle,53,224851,5d126c9f1716480017019bb9,0,,false,oddball
3269,2382,NULL,65,visual-search-circle,54,228572,5d126c9f1716480017019bb9,0,,false,oddball
3270,3069,NULL,65,visual-search-circle,55,232980,5d126c9f1716480017019bb9,0,,false,oddball
3271,3062,NULL,76,visual-search-circle,56,237380,5d126c9f1716480017019bb9,0,,true,oddball
3272,1228,NULL,76,visual-search-circle,57,239949,5d126c9f1716480017019bb9,0,,true,oddball
3273,3266,NULL,76,visual-search-circle,58,244555,5d126c9f1716480017019bb9,0,,true,oddball
3274,2006,NULL,76,visual-search-circle,59,247900,5d126c9f1716480017019bb9,0,,true,oddball
3275,3334,NULL,65,visual-search-circle,60,252571,5d126c9f1716480017019bb9,0,,false,oddball
3276,2662,NULL,76,visual-search-circle,61,256571,5d126c9f1716480017019bb9,0,,true,oddball
3277,2174,NULL,76,visual-search-circle,62,260084,5d126c9f1716480017019bb9,0,,true,oddball
3278,2699,NULL,76,visual-search-circle,63,264123,5d126c9f1716480017019bb9,0,,true,oddball
3279,7954,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",32,html-keyboard-response,64,272379,5d126c9f1716480017019bb9,0,NULL,NULL,NULL
3280,5295,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,65,277675,5d126c9f1716480017019bb9,0,NULL,NULL,NULL
3281,6186,NULL,65,visual-search-circle,66,284899,5d126c9f1716480017019bb9,0,,false,cross
3282,3204,NULL,65,visual-search-circle,67,289442,5d126c9f1716480017019bb9,0,,false,cross
3283,3420,NULL,65,visual-search-circle,68,294201,5d126c9f1716480017019bb9,0,,false,cross
3284,4077,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,69,298578,5d126c9f1716480017019bb9,0,NULL,NULL,NULL
3285,4394,NULL,65,visual-search-circle,70,304012,5d126c9f1716480017019bb9,0,,false,cross
3286,4011,NULL,65,visual-search-circle,71,309362,5d126c9f1716480017019bb9,0,,false,cross
3287,3133,NULL,65,visual-search-circle,72,313834,5d126c9f1716480017019bb9,0,,false,cross
3288,3187,NULL,65,visual-search-circle,73,318362,5d126c9f1716480017019bb9,0,,false,cross
3289,3243,NULL,65,visual-search-circle,74,322945,5d126c9f1716480017019bb9,0,,false,cross
3290,2326,NULL,76,visual-search-circle,75,326609,5d126c9f1716480017019bb9,0,,true,cross
3291,1475,NULL,76,visual-search-circle,76,329425,5d126c9f1716480017019bb9,0,,true,cross
3292,2108,NULL,76,visual-search-circle,77,332873,5d126c9f1716480017019bb9,0,,true,cross
3293,5133,NULL,65,visual-search-circle,78,339345,5d126c9f1716480017019bb9,0,,false,cross
3294,3078,NULL,76,visual-search-circle,79,343762,5d126c9f1716480017019bb9,0,,true,cross
3295,1699,NULL,76,visual-search-circle,80,346801,5d126c9f1716480017019bb9,0,,true,cross
3296,1549,NULL,76,visual-search-circle,81,349688,5d126c9f1716480017019bb9,0,,true,cross
3297,3348,NULL,76,visual-search-circle,82,354376,5d126c9f1716480017019bb9,0,,true,cross
3298,3349,NULL,65,visual-search-circle,83,359064,5d126c9f1716480017019bb9,0,,false,cross
3299,2470,NULL,76,visual-search-circle,84,362872,5d126c9f1716480017019bb9,0,,true,cross
3300,3253,NULL,76,visual-search-circle,85,367464,5d126c9f1716480017019bb9,0,,true,cross
3301,3701,NULL,65,visual-search-circle,86,372504,5d126c9f1716480017019bb9,0,,false,cross
3302,3203,NULL,65,visual-search-circle,87,377049,5d126c9f1716480017019bb9,0,,false,cross
3303,819,NULL,76,visual-search-circle,88,379208,5d126c9f1716480017019bb9,0,,true,cross
3304,2476,NULL,65,visual-search-circle,89,383023,5d126c9f1716480017019bb9,0,,false,cross
3305,3062,NULL,65,visual-search-circle,90,387423,5d126c9f1716480017019bb9,0,,false,cross
3306,2692,NULL,76,visual-search-circle,91,391456,5d126c9f1716480017019bb9,0,,true,cross
3307,3022,NULL,65,visual-search-circle,92,395815,5d126c9f1716480017019bb9,0,,false,cross
3308,1950,NULL,76,visual-search-circle,93,399103,5d126c9f1716480017019bb9,0,,true,cross
3309,3221,NULL,65,visual-search-circle,94,403663,5d126c9f1716480017019bb9,0,,false,cross
3310,1173,NULL,76,visual-search-circle,95,406175,5d126c9f1716480017019bb9,0,,true,cross
3311,3442,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",32,html-keyboard-response,96,409920,5d126c9f1716480017019bb9,0,NULL,NULL,NULL
3312,3073,NULL,65,visual-search-circle,97,414031,5d126c9f1716480017019bb9,0,,false,cross
3313,2556,NULL,65,visual-search-circle,98,417927,5d126c9f1716480017019bb9,0,,false,cross
3314,2686,NULL,65,visual-search-circle,99,421950,5d126c9f1716480017019bb9,0,,false,cross
3315,3284,NULL,65,visual-search-circle,100,426573,5d126c9f1716480017019bb9,0,,false,cross
3316,2724,NULL,65,visual-search-circle,101,430637,5d126c9f1716480017019bb9,0,,false,cross
3317,2486,NULL,65,visual-search-circle,102,434462,5d126c9f1716480017019bb9,0,,false,cross
3318,2806,NULL,65,visual-search-circle,103,438606,5d126c9f1716480017019bb9,0,,false,cross
3319,1542,NULL,76,visual-search-circle,104,441486,5d126c9f1716480017019bb9,0,,true,cross
3320,3077,NULL,65,visual-search-circle,105,445902,5d126c9f1716480017019bb9,0,,false,cross
3321,2139,NULL,65,visual-search-circle,106,449382,5d126c9f1716480017019bb9,0,,false,cross
3322,2677,NULL,76,visual-search-circle,107,453398,5d126c9f1716480017019bb9,0,,true,cross
3323,2909,NULL,65,visual-search-circle,108,457645,5d126c9f1716480017019bb9,0,,false,cross
3324,1702,NULL,76,visual-search-circle,109,460685,5d126c9f1716480017019bb9,0,,true,cross
3325,2740,NULL,65,visual-search-circle,110,464766,5d126c9f1716480017019bb9,0,1,true,cross
3326,3004,NULL,65,visual-search-circle,111,469109,5d126c9f1716480017019bb9,0,,false,cross
3327,3501,NULL,65,visual-search-circle,112,473949,5d126c9f1716480017019bb9,0,,false,cross
3328,2085,NULL,76,visual-search-circle,113,477373,5d126c9f1716480017019bb9,0,,true,cross
3329,2006,NULL,76,visual-search-circle,114,480717,5d126c9f1716480017019bb9,0,,true,cross
3330,2035,NULL,76,visual-search-circle,115,484093,5d126c9f1716480017019bb9,0,,true,cross
3331,1972,NULL,76,visual-search-circle,116,487405,5d126c9f1716480017019bb9,0,,true,cross
3332,1732,NULL,76,visual-search-circle,117,490476,5d126c9f1716480017019bb9,0,,true,cross
3333,2324,NULL,76,visual-search-circle,118,494139,5d126c9f1716480017019bb9,0,,true,cross
3334,3182,NULL,76,visual-search-circle,119,498661,5d126c9f1716480017019bb9,0,,true,cross
3335,3251,NULL,76,visual-search-circle,120,503252,5d126c9f1716480017019bb9,0,,true,cross
3336,3413,NULL,65,visual-search-circle,121,508004,5d126c9f1716480017019bb9,0,,false,cross
3337,1285,NULL,76,visual-search-circle,122,510628,5d126c9f1716480017019bb9,0,,true,cross
3338,20913,"<p>During the experiment, did you follow the initial instructions to think of the symbols as rotated 2s and 5s?</p><p>Press the key A for Yes. Press the key L for No. </p>",76,html-keyboard-response,123,531844,5d126c9f1716480017019bb9,0,NULL,NULL,NULL
3339,10486.8,"<p>Welcome to the experiment. Press any key to get started.</p>",68,html-keyboard-response,0,10500,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3340,24811,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,1,35315,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3341,5143.8,display1.jpg,65,image-keyboard-response,2,40464,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3342,1359.41,display2.jpg,76,image-keyboard-response,3,41826,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3343,16770.2,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",32,html-keyboard-response,4,58600,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3344,8348.54,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,5,66950,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3345,1987.81,NULL,65,visual-search-circle,6,69962,5e3fed0a8c5c202203b9fa83,3,,false,cross
3346,2534.89,NULL,65,visual-search-circle,7,73829,5e3fed0a8c5c202203b9fa83,3,,false,cross
3347,2974.55,NULL,65,visual-search-circle,8,78143,5e3fed0a8c5c202203b9fa83,3,,false,cross
3348,7024.38,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,9,85484,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3349,1722.78,NULL,76,visual-search-circle,10,88238,5e3fed0a8c5c202203b9fa83,3,,true,cross
3350,1705.59,NULL,76,visual-search-circle,11,91271,5e3fed0a8c5c202203b9fa83,3,,true,cross
3351,1078.43,NULL,76,visual-search-circle,12,93664,5e3fed0a8c5c202203b9fa83,3,,true,cross
3352,1707.01,NULL,76,visual-search-circle,13,96715,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3353,1199.11,NULL,76,visual-search-circle,14,99256,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3354,1982.17,NULL,76,visual-search-circle,15,102554,5e3fed0a8c5c202203b9fa83,3,,true,cross
3355,1926.66,NULL,76,visual-search-circle,16,105809,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3356,1920.8,NULL,76,visual-search-circle,17,109062,5e3fed0a8c5c202203b9fa83,3,,true,cross
3357,1811.58,NULL,76,visual-search-circle,18,112211,5e3fed0a8c5c202203b9fa83,3,,true,cross
3358,3082.95,NULL,65,visual-search-circle,19,116631,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3359,2947,NULL,76,visual-search-circle,20,120922,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3360,2949.22,NULL,76,visual-search-circle,21,125199,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3361,3013.92,NULL,76,visual-search-circle,22,129550,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3362,3143.36,NULL,76,visual-search-circle,23,134017,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3363,3450.76,NULL,76,visual-search-circle,24,138799,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3364,2563.97,NULL,65,visual-search-circle,25,142702,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3365,3280.85,NULL,76,visual-search-circle,26,147314,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3366,3616.19,NULL,76,visual-search-circle,27,152258,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3367,2404.15,NULL,76,visual-search-circle,28,156015,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3368,2197.97,NULL,65,visual-search-circle,29,159536,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3369,3200.68,NULL,76,visual-search-circle,30,164070,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3370,1618.23,NULL,65,visual-search-circle,31,167011,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3371,1328.1,NULL,65,visual-search-circle,32,169674,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3372,1828.25,NULL,76,visual-search-circle,33,172839,5e3fed0a8c5c202203b9fa83,3,,true,cross
3373,3445.17,NULL,76,visual-search-circle,34,177623,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3374,1567.64,NULL,65,visual-search-circle,35,180521,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3375,28015.1,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",76,html-keyboard-response,36,208852,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3376,8446.03,NULL,76,visual-search-circle,37,218324,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3377,3404.79,NULL,76,visual-search-circle,38,223074,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3378,2156.22,NULL,65,visual-search-circle,39,226554,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3379,2990.7,NULL,76,visual-search-circle,40,230892,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3380,1942.67,NULL,65,visual-search-circle,41,234159,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3381,1804.94,NULL,65,visual-search-circle,42,237285,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3382,2997.61,NULL,65,visual-search-circle,43,241608,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3383,2245.29,NULL,65,visual-search-circle,44,245188,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3384,1474.74,NULL,65,visual-search-circle,45,248004,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3385,2259.75,NULL,76,visual-search-circle,46,251611,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3386,1962.52,NULL,76,visual-search-circle,47,254899,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3387,2232.34,NULL,65,visual-search-circle,48,258454,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3388,2073.82,NULL,65,visual-search-circle,49,261848,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3389,2075.48,NULL,76,visual-search-circle,50,265255,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3390,2105.34,NULL,76,visual-search-circle,51,268692,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3391,1462.11,NULL,65,visual-search-circle,52,271491,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3392,2477.6,NULL,65,visual-search-circle,53,275287,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3393,3165.39,NULL,76,visual-search-circle,54,279784,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3394,3784.49,NULL,65,visual-search-circle,55,284903,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3395,2437.07,NULL,65,visual-search-circle,56,288678,5e3fed0a8c5c202203b9fa83,3,,false,cross
3396,4541.33,NULL,65,visual-search-circle,57,294554,5e3fed0a8c5c202203b9fa83,3,,false,cross
3397,5888.18,NULL,65,visual-search-circle,58,301765,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3398,2140.82,NULL,65,visual-search-circle,59,305238,5e3fed0a8c5c202203b9fa83,3,,false,cross
3399,3477.65,NULL,76,visual-search-circle,60,310047,5e3fed0a8c5c202203b9fa83,3,1,false,cross
3400,2335.15,NULL,65,visual-search-circle,61,313710,5e3fed0a8c5c202203b9fa83,3,1,true,cross
3401,5513.51,NULL,65,visual-search-circle,62,320550,5e3fed0a8c5c202203b9fa83,3,,false,cross
3402,12685.9,"<div style='width:800px;'><p>In this set of trials, the mismatching symbol will be presented to you in the center of the screen. You can use it as a reference to find the target.</p><p>Please focus your gaze on the symbol in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,63,333544,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3403,9921.89,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,64,343467,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3404,3256.92,NULL,65,visual-search-circle,65,347738,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3405,2158.11,NULL,65,visual-search-circle,66,351235,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3406,1971.47,NULL,65,visual-search-circle,67,354549,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3407,3041.45,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",32,html-keyboard-response,68,357903,5e3fed0a8c5c202203b9fa83,3,NULL,NULL,NULL
3408,1584.28,NULL,65,visual-search-circle,69,360508,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3409,2969.17,NULL,65,visual-search-circle,70,364814,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3410,1116.61,NULL,65,visual-search-circle,71,367266,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3411,1234.52,NULL,65,visual-search-circle,72,369825,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3412,1193.44,NULL,65,visual-search-circle,73,372368,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3413,975.885,NULL,65,visual-search-circle,74,374678,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3414,865.39,NULL,65,visual-search-circle,75,376880,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3415,1153.94,NULL,65,visual-search-circle,76,379359,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3416,1362.55,NULL,65,visual-search-circle,77,382053,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3417,629.81,NULL,65,visual-search-circle,78,384022,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3418,1293.85,NULL,65,visual-search-circle,79,386644,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3419,875.045,NULL,65,visual-search-circle,80,388849,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3420,1046.33,NULL,65,visual-search-circle,81,391248,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3421,1550.59,NULL,65,visual-search-circle,82,394133,5e3fed0a8c5c202203b9fa83,3,,false,oddball
3422,1907.13,NULL,65,visual-search-circle,83,397368,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3423,2577.76,NULL,65,visual-search-circle,84,401272,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3424,1219.1,NULL,65,visual-search-circle,85,403816,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3425,1173.43,NULL,65,visual-search-circle,86,406315,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3426,1235.23,NULL,65,visual-search-circle,87,408880,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
3427,728.32,NULL,65,visual-search-circle,88,410938,5e3fed0a8c5c202203b9fa83,3,1,true,oddball
